StoreCode,StoreCategoryCode,ProductId,ProductCategoryCode,SalesQuantity,SalesDate
950,1,8761,518,2,2016-01-25
353,2,7983,518,14,2018-08-25
825,1,4859,518,4,2016-06-07
673,1,8761,518,2,2021-04-27
411,1,6437,401,5,2021-07-08
413,1,1144,723,4,2018-03-10
411,1,44,325,9,2019-01-11
353,2,44,325,6,2021-03-21
825,1,4161,203,4,2017-09-26
353,2,9066,270,1,2020-07-23
353,2,6437,401,1,2020-02-10
131,1,1144,723,5,2018-04-30
825,1,7983,518,6,2018-04-17
410,1,4161,203,3,2018-02-19
673,1,8654,518,1,2017-01-25
411,1,4461,203,6,2021-09-16
411,1,44,325,4,2020-05-23
413,1,4461,203,3,2017-04-03
950,1,44,325,4,2021-12-18
951,1,4859,518,2,2019-05-25
410,1,44,325,6,2016-10-20
413,1,7983,518,2,2019-04-20
825,1,4161,203,1,2022-03-09
131,1,4461,203,1,2021-06-11
673,1,9066,270,4,2022-03-04
131,1,7983,518,6,2018-08-21
413,1,4161,203,1,2021-12-04
353,2,4859,518,4,2019-03-09
950,1,9066,270,1,2019-07-02
951,1,4859,518,2,2018-12-04
131,1,8761,518,1,2019-07-18
353,2,1144,723,1,2017-07-16
410,1,4461,203,2,2022-02-21
410,1,6437,401,3,2018-08-28
413,1,8654,518,2,2018-05-09
131,1,7983,518,21,2020-04-11
131,1,4859,518,5,2020-08-21
413,1,7983,518,4,2016-12-17
411,1,4859,518,9,2019-07-22
673,1,4161,203,10,2020-03-03
950,1,4859,518,1,2020-12-14
825,1,7983,518,3,2021-05-05
951,1,44,325,3,2019-02-14
131,1,4859,518,5,2021-06-26
825,1,8654,518,1,2018-08-16
951,1,7983,518,29,2017-06-03
825,1,4161,203,1,2020-08-24
413,1,4161,203,2,2019-07-31
951,1,9066,270,1,2019-10-07
673,1,4859,518,1,2018-07-17
411,1,4461,203,3,2018-08-03
410,1,4461,203,4,2018-10-11
680,1,4461,203,6,2018-08-24
825,1,1144,723,2,2017-10-04
413,1,4859,518,4,2019-05-16
951,1,4859,518,14,2021-07-13
411,1,4161,203,1,2016-08-04
413,1,7983,518,9,2019-08-07
950,1,9066,270,5,2017-07-24
825,1,44,325,18,2021-12-23
353,2,7983,518,9,2020-04-27
680,1,8761,518,2,2018-12-10
951,1,1144,723,3,2021-07-16
825,1,4461,203,1,2021-06-01
673,1,44,325,1,2019-11-07
951,1,6437,401,5,2018-10-05
410,1,9066,270,3,2021-07-15
950,1,8761,518,10,2017-06-17
410,1,6437,401,6,2018-01-06
950,1,9066,270,6,2021-05-03
410,1,4859,518,7,2017-07-17
673,1,9066,270,3,2016-03-01
353,2,8654,518,1,2020-08-25
131,1,7983,518,50,2016-01-30
951,1,9066,270,3,2020-10-08
951,1,44,325,2,2021-09-13
673,1,4461,203,6,2017-09-15
353,2,4859,518,1,2016-01-27
131,1,8654,518,3,2020-05-09
411,1,8761,518,13,2018-06-02
411,1,6437,401,5,2018-11-22
950,1,44,325,2,2018-09-05
353,2,6437,401,1,2018-02-20
950,1,8761,518,2,2020-09-15
673,1,4859,518,8,2019-05-10
680,1,8761,518,3,2021-12-24
131,1,9066,270,6,2021-09-16
680,1,44,325,10,2019-07-06
131,1,44,325,8,2019-06-08
353,2,4859,518,7,2020-08-07
413,1,1144,723,4,2019-06-14
673,1,8761,518,7,2020-12-19
950,1,8761,518,18,2017-04-07
680,1,4461,203,2,2016-09-20
411,1,8761,518,6,2019-12-30
353,2,1144,723,1,2016-09-23
353,2,6437,401,3,2018-11-25
673,1,8761,518,1,2021-09-15
950,1,4859,518,1,2017-11-13
131,1,1144,723,4,2020-07-09
353,2,7983,518,3,2017-07-23
673,1,4161,203,7,2021-10-01
951,1,4859,518,2,2022-01-13
353,2,4161,203,1,2019-04-12
680,1,8761,518,2,2020-03-11
950,1,9066,270,4,2017-01-25
951,1,6437,401,7,2020-02-27
951,1,4161,203,2,2017-03-30
413,1,6437,401,1,2017-11-09
410,1,4161,203,3,2020-11-06
353,2,4461,203,1,2017-12-28
825,1,9066,270,1,2021-09-25
131,1,1144,723,4,2017-04-20
950,1,44,325,1,2019-10-07
413,1,1144,723,5,2020-12-30
131,1,4859,518,4,2021-03-24
131,1,7983,518,5,2018-09-17
680,1,4461,203,4,2021-09-16
680,1,9066,270,3,2019-02-01
673,1,4161,203,7,2018-11-27
353,2,7983,518,4,2016-04-18
825,1,8654,518,3,2020-07-31
673,1,1144,723,6,2018-06-19
825,1,7983,518,4,2016-12-07
413,1,9066,270,2,2016-07-23
353,2,7983,518,2,2017-07-16
950,1,4859,518,1,2016-07-16
131,1,7983,518,6,2021-08-05
825,1,44,325,6,2021-01-20
673,1,4859,518,4,2020-10-29
680,1,44,325,13,2020-09-05
673,1,8761,518,2,2020-02-04
410,1,1144,723,5,2018-11-24
950,1,6437,401,2,2020-05-15
951,1,8761,518,3,2020-04-07
353,2,9066,270,2,2019-12-27
950,1,4161,203,6,2016-10-27
951,1,7983,518,7,2017-03-04
825,1,1144,723,1,2017-06-26
413,1,4461,203,2,2016-04-01
410,1,6437,401,5,2019-05-22
410,1,8654,518,1,2018-06-04
673,1,4859,518,1,2017-01-19
413,1,8761,518,8,2020-03-14
410,1,8761,518,1,2018-02-22
353,2,1144,723,-3,2021-02-04
411,1,1144,723,3,2021-03-31
353,2,7983,518,4,2017-11-09
680,1,8654,518,1,2017-02-14
950,1,7983,518,3,2020-05-11
411,1,1144,723,4,2016-05-04
825,1,4161,203,3,2022-03-11
411,1,4461,203,5,2019-12-21
410,1,7983,518,10,2016-05-30
951,1,44,325,3,2020-07-28
353,2,1144,723,1,2016-10-13
673,1,4161,203,6,2018-12-14
680,1,9066,270,3,2020-02-07
353,2,9066,270,2,2017-04-12
353,2,8761,518,6,2016-07-25
673,1,1144,723,4,2020-03-21
410,1,4859,518,2,2018-08-30
825,1,4461,203,5,2020-09-05
353,2,8654,518,1,2017-06-20
680,1,7983,518,13,2020-06-08
131,1,4859,518,4,2016-05-21
410,1,6437,401,3,2019-08-01
680,1,1144,723,3,2020-04-09
411,1,4461,203,6,2018-06-29
951,1,4161,203,3,2020-10-16
825,1,44,325,1,2016-12-08
673,1,6437,401,2,2017-10-12
825,1,9066,270,2,2018-05-22
825,1,4161,203,7,2017-11-18
950,1,7983,518,4,2018-02-21
413,1,9066,270,2,2020-09-07
680,1,8654,518,7,2020-03-14
673,1,7983,518,1,2017-01-24
680,1,44,325,22,2020-12-05
951,1,4161,203,10,2019-09-21
413,1,44,325,3,2021-10-06
131,1,7983,518,1,2019-08-07
411,1,7983,518,28,2016-10-22
951,1,7983,518,3,2020-06-08
951,1,9066,270,2,2020-11-17
413,1,4461,203,1,2020-05-25
353,2,4461,203,2,2017-05-12
413,1,6437,401,1,2016-04-22
131,1,4161,203,5,2018-08-09
951,1,6437,401,2,2019-05-08
413,1,8761,518,5,2016-02-18
673,1,6437,401,3,2016-07-30
411,1,9066,270,1,2020-06-17
951,1,4461,203,8,2018-02-09
680,1,7983,518,27,2016-05-13
413,1,4859,518,4,2017-03-09
825,1,9066,270,1,2016-03-22
825,1,4461,203,6,2018-01-23
673,1,1144,723,3,2016-12-16
951,1,4161,203,1,2017-03-23
680,1,9066,270,5,2016-11-14
410,1,44,325,5,2017-10-05
353,2,1144,723,1,2017-02-07
673,1,1144,723,1,2020-09-09
131,1,1144,723,3,2017-03-22
950,1,1144,723,6,2019-01-11
410,1,8761,518,3,2017-09-12
131,1,4461,203,1,2016-09-28
353,2,9066,270,4,2017-05-12
825,1,4161,203,3,2021-12-09
680,1,44,325,3,2020-04-18
410,1,8654,518,1,2016-04-16
951,1,8761,518,2,2018-09-11
410,1,7983,518,3,2019-11-07
950,1,6437,401,1,2017-12-21
950,1,8654,518,2,2016-06-27
825,1,8654,518,1,2021-02-23
825,1,4161,203,5,2019-08-05
950,1,8761,518,1,2019-05-28
680,1,4859,518,1,2021-04-19
950,1,6437,401,3,2018-09-01
825,1,6437,401,2,2021-12-06
413,1,4161,203,1,2018-09-24
950,1,6437,401,2,2017-11-17
353,2,6437,401,2,2017-04-18
353,2,1144,723,3,2020-04-04
413,1,8654,518,1,2016-08-26
413,1,4859,518,2,2017-02-14
951,1,4859,518,3,2018-10-31
825,1,9066,270,1,2021-12-13
413,1,44,325,4,2017-08-31
673,1,44,325,2,2021-06-01
410,1,4859,518,1,2021-11-28
951,1,4859,518,1,2020-11-10
680,1,7983,518,9,2020-11-03
825,1,4859,518,10,2019-12-24
673,1,9066,270,6,2020-09-23
413,1,44,325,4,2016-01-12
951,1,8761,518,2,2021-03-24
673,1,1144,723,1,2020-10-01
825,1,7983,518,2,2020-07-09
951,1,8761,518,3,2019-03-21
410,1,4161,203,2,2019-06-03
353,2,44,325,3,2018-01-17
951,1,44,325,7,2021-06-18
673,1,8654,518,2,2017-10-18
825,1,9066,270,1,2018-01-24
951,1,4161,203,9,2019-11-12
410,1,4859,518,2,2018-12-31
950,1,8761,518,3,2016-06-13
353,2,6437,401,1,2021-10-19
410,1,7983,518,4,2019-11-29
410,1,6437,401,3,2017-09-23
353,2,8761,518,2,2017-06-08
950,1,8654,518,5,2017-08-18
413,1,6437,401,1,2017-12-19
950,1,4461,203,1,2022-02-16
950,1,4461,203,8,2019-02-22
673,1,4161,203,1,2019-06-03
413,1,4161,203,1,2017-09-20
680,1,4859,518,1,2016-12-12
951,1,44,325,4,2016-06-08
131,1,8761,518,4,2016-09-12
825,1,7983,518,7,2021-11-23
680,1,7983,518,18,2018-08-31
411,1,6437,401,5,2019-02-27
410,1,4859,518,4,2020-09-14
950,1,6437,401,1,2020-09-26
950,1,4859,518,2,2020-11-06
410,1,4859,518,1,2018-01-31
131,1,8654,518,3,2018-04-23
680,1,9066,270,2,2017-04-25
680,1,9066,270,5,2020-11-09
353,2,9066,270,1,2022-03-04
411,1,4461,203,1,2019-06-27
413,1,44,325,2,2018-01-13
413,1,4859,518,3,2019-01-21
413,1,4161,203,4,2021-02-10
413,1,1144,723,2,2019-07-19
353,2,4859,518,3,2021-03-02
411,1,7983,518,9,2022-02-11
673,1,44,325,2,2021-02-22
673,1,4461,203,1,2020-01-29
950,1,4461,203,5,2019-03-30
680,1,44,325,4,2021-08-03
410,1,44,325,4,2020-08-04
410,1,4461,203,3,2020-07-24
951,1,9066,270,8,2022-01-05
951,1,4859,518,1,2018-04-04
131,1,8654,518,2,2020-12-26
131,1,6437,401,1,2017-10-25
353,2,9066,270,2,2016-07-13
410,1,6437,401,2,2017-04-08
131,1,1144,723,3,2021-11-13
410,1,8654,518,1,2018-02-28
825,1,8654,518,3,2018-08-04
825,1,8654,518,2,2019-06-17
680,1,4461,203,1,2021-04-08
950,1,4161,203,22,2019-09-30
413,1,7983,518,4,2016-06-13
950,1,7983,518,3,2021-09-20
673,1,1144,723,4,2021-01-08
951,1,4461,203,2,2016-11-29
411,1,4859,518,6,2020-07-22
951,1,4161,203,4,2019-06-22
825,1,4859,518,4,2020-06-13
951,1,7983,518,15,2017-09-11
950,1,4161,203,8,2019-11-25
673,1,44,325,4,2017-05-30
353,2,4461,203,1,2016-09-04
825,1,6437,401,4,2016-04-15
680,1,7983,518,4,2016-03-22
951,1,4859,518,2,2017-02-02
410,1,4859,518,3,2020-03-21
680,1,8761,518,3,2016-04-01
353,2,44,325,5,2021-08-01
673,1,8654,518,2,2020-04-10
680,1,4859,518,1,2017-05-31
825,1,8761,518,1,2018-11-29
410,1,4461,203,5,2017-02-07
353,2,7983,518,4,2018-11-05
353,2,1144,723,5,2019-03-17
410,1,8761,518,2,2019-06-19
950,1,4161,203,5,2017-03-15
413,1,44,325,5,2021-11-02
410,1,9066,270,5,2018-01-15
951,1,7983,518,14,2017-03-24
673,1,8654,518,3,2016-05-27
131,1,8761,518,1,2017-06-26
680,1,8654,518,3,2016-01-18
410,1,1144,723,4,2020-06-18
825,1,44,325,2,2017-11-14
410,1,4161,203,2,2017-04-04
680,1,9066,270,4,2018-03-22
825,1,4461,203,1,2017-01-07
131,1,44,325,1,2019-04-16
413,1,8654,518,1,2019-05-15
353,2,4859,518,2,2021-09-28
353,2,9066,270,1,2022-02-22
411,1,44,325,7,2018-09-01
951,1,4859,518,4,2019-02-28
951,1,9066,270,2,2019-07-03
353,2,9066,270,1,2017-05-27
413,1,8761,518,2,2017-02-28
673,1,4859,518,4,2016-06-09
413,1,8654,518,3,2017-01-27
680,1,8761,518,7,2018-06-16
413,1,6437,401,5,2021-12-22
680,1,7983,518,2,2021-11-17
413,1,4461,203,12,2017-02-11
410,1,6437,401,4,2020-05-16
131,1,44,325,3,2022-01-21
353,2,4859,518,4,2017-07-11
410,1,44,325,13,2020-09-05
413,1,4859,518,1,2021-04-27
131,1,8654,518,2,2021-04-02
680,1,9066,270,12,2018-12-22
413,1,1144,723,3,2019-03-22
680,1,4161,203,7,2017-09-06
950,1,8761,518,1,2019-12-07
411,1,4859,518,1,2017-09-20
411,1,6437,401,2,2017-10-21
131,1,4859,518,6,2017-12-22
951,1,44,325,1,2019-02-11
411,1,44,325,4,2019-02-02
951,1,4161,203,8,2019-02-01
413,1,4461,203,1,2018-11-10
680,1,4161,203,5,2021-03-20
825,1,7983,518,4,2016-11-24
353,2,8761,518,3,2017-08-07
411,1,44,325,2,2019-04-16
410,1,8761,518,5,2016-05-03
131,1,7983,518,9,2018-08-31
825,1,8761,518,1,2022-02-07
353,2,44,325,1,2019-09-18
413,1,9066,270,1,2019-01-30
951,1,1144,723,2,2019-05-27
131,1,7983,518,3,2021-08-18
825,1,6437,401,1,2019-12-10
413,1,44,325,2,2017-02-27
410,1,4161,203,11,2019-09-12
673,1,7983,518,10,2021-05-26
951,1,8654,518,5,2020-10-09
413,1,4859,518,6,2020-08-10
353,2,6437,401,3,2020-04-11
673,1,44,325,2,2017-05-18
950,1,8654,518,1,2016-02-01
413,1,4461,203,2,2017-08-01
673,1,6437,401,5,2018-12-12
825,1,9066,270,4,2016-06-23
673,1,6437,401,2,2016-02-09
410,1,8761,518,3,2018-09-12
673,1,9066,270,7,2021-06-28
673,1,4461,203,1,2016-07-25
131,1,44,325,1,2016-01-16
410,1,1144,723,3,2021-08-26
353,2,4461,203,2,2020-09-04
131,1,8761,518,2,2020-04-15
951,1,1144,723,5,2020-02-22
673,1,44,325,1,2021-04-21
680,1,9066,270,5,2021-02-04
680,1,4161,203,6,2018-04-27
410,1,7983,518,16,2016-10-05
353,2,8761,518,4,2018-11-11
353,2,4859,518,2,2021-02-11
353,2,8761,518,2,2017-07-26
353,2,4859,518,1,2016-09-21
680,1,1144,723,22,2016-01-09
413,1,7983,518,3,2016-09-13
825,1,4461,203,2,2017-12-07
680,1,1144,723,9,2016-02-20
673,1,8761,518,2,2020-04-24
413,1,4461,203,3,2020-02-01
951,1,44,325,2,2017-02-10
413,1,7983,518,2,2020-06-30
411,1,4161,203,2,2018-08-28
410,1,9066,270,3,2021-04-02
131,1,6437,401,7,2019-05-16
673,1,4161,203,1,2016-09-19
353,2,4161,203,1,2019-07-22
673,1,44,325,1,2019-02-25
950,1,4859,518,1,2020-07-17
413,1,4161,203,3,2016-11-21
411,1,4161,203,1,2019-02-27
825,1,8761,518,1,2018-01-08
950,1,1144,723,4,2022-02-02
680,1,1144,723,1,2020-10-07
131,1,4161,203,2,2019-01-31
680,1,4859,518,4,2020-10-29
353,2,6437,401,2,2022-03-02
673,1,1144,723,3,2017-07-05
411,1,8654,518,1,2020-01-30
825,1,8654,518,5,2016-11-26
825,1,44,325,5,2019-11-16
411,1,44,325,4,2021-03-16
410,1,8761,518,1,2021-11-04
825,1,7983,518,5,2020-05-16
951,1,8761,518,10,2018-12-29
410,1,7983,518,6,2017-08-10
673,1,8761,518,3,2017-08-29
951,1,7983,518,5,2021-11-30
353,2,44,325,3,2021-05-04
410,1,7983,518,6,2020-10-19
951,1,9066,270,6,2016-04-09
413,1,4161,203,1,2017-10-04
680,1,4461,203,8,2018-03-27
950,1,1144,723,2,2016-04-22
825,1,7983,518,14,2020-11-06
353,2,6437,401,1,2021-11-14
680,1,6437,401,3,2020-11-20
950,1,44,325,3,2021-02-22
353,2,4859,518,1,2018-04-18
413,1,6437,401,3,2021-02-27
950,1,9066,270,2,2018-01-03
411,1,8654,518,2,2018-06-01
410,1,8761,518,1,2018-08-08
825,1,4859,518,3,2020-01-18
410,1,9066,270,4,2016-06-14
680,1,1144,723,2,2021-02-13
410,1,8654,518,3,2018-07-30
411,1,44,325,2,2016-10-24
410,1,9066,270,7,2018-09-27
413,1,1144,723,2,2016-02-10
410,1,8761,518,3,2016-10-14
951,1,7983,518,5,2020-09-25
413,1,8761,518,1,2016-04-09
410,1,6437,401,4,2019-08-17
353,2,4461,203,1,2021-07-15
825,1,6437,401,-5,2016-01-04
951,1,8654,518,1,2018-10-20
673,1,44,325,3,2016-08-17
413,1,4859,518,6,2019-02-02
950,1,4161,203,3,2018-11-06
410,1,1144,723,3,2017-01-06
951,1,6437,401,3,2021-07-22
413,1,8761,518,1,2020-01-17
353,2,4161,203,4,2018-02-20
950,1,8761,518,5,2017-10-27
413,1,4161,203,4,2017-12-06
353,2,1144,723,1,2016-10-12
353,2,7983,518,8,2022-03-02
825,1,4161,203,12,2020-03-21
680,1,4859,518,1,2021-05-27
950,1,8654,518,2,2019-10-03
413,1,6437,401,4,2020-06-22
673,1,8761,518,1,2019-02-12
411,1,4859,518,2,2016-01-08
411,1,4161,203,2,2021-10-21
411,1,4161,203,5,2019-11-18
680,1,7983,518,2,2022-03-17
413,1,8761,518,2,2020-10-31
825,1,4859,518,3,2022-02-12
951,1,1144,723,6,2021-04-29
673,1,8654,518,3,2021-02-18
680,1,1144,723,2,2018-10-31
825,1,4859,518,1,2016-03-04
950,1,8761,518,5,2016-07-11
411,1,7983,518,9,2021-04-14
673,1,1144,723,7,2016-08-22
951,1,9066,270,2,2021-07-31
951,1,6437,401,3,2016-07-26
825,1,1144,723,3,2021-08-20
951,1,4859,518,2,2019-08-24
680,1,1144,723,1,2020-02-25
825,1,4461,203,1,2022-03-09
410,1,4161,203,4,2020-04-10
951,1,4161,203,11,2020-05-30
413,1,4461,203,4,2020-09-26
413,1,4461,203,10,2017-07-05
413,1,6437,401,2,2021-09-11
131,1,1144,723,4,2016-09-07
825,1,4161,203,3,2018-01-30
413,1,6437,401,2,2017-07-10
680,1,8654,518,2,2016-06-20
410,1,1144,723,1,2017-09-18
951,1,4859,518,2,2021-08-19
680,1,4161,203,3,2020-08-21
680,1,4461,203,3,2019-09-09
951,1,6437,401,8,2017-06-24
950,1,6437,401,1,2016-07-13
825,1,8761,518,6,2020-03-05
413,1,4859,518,2,2019-07-09
131,1,44,325,1,2018-12-14
411,1,4461,203,1,2020-05-08
950,1,7983,518,3,2020-10-26
413,1,7983,518,4,2017-01-18
413,1,4461,203,3,2018-12-01
951,1,8654,518,1,2021-12-09
825,1,4461,203,2,2016-09-20
825,1,8654,518,1,2021-12-09
950,1,9066,270,3,2018-10-15
410,1,8761,518,3,2021-02-17
825,1,7983,518,2,2016-12-09
413,1,44,325,7,2021-04-29
353,2,8654,518,1,2020-05-17
410,1,4461,203,2,2022-02-23
825,1,8654,518,1,2021-12-21
951,1,8654,518,2,2019-10-12
413,1,7983,518,4,2018-02-07
131,1,44,325,5,2017-06-03
673,1,9066,270,6,2022-01-18
410,1,7983,518,1,2017-12-27
950,1,4859,518,3,2020-05-14
410,1,7983,518,13,2017-01-03
680,1,9066,270,2,2016-07-28
680,1,9066,270,4,2018-05-02
680,1,9066,270,3,2020-01-04
411,1,1144,723,7,2017-12-23
673,1,8761,518,3,2017-07-24
673,1,7983,518,3,2020-01-24
411,1,8654,518,1,2017-02-28
825,1,9066,270,2,2017-06-26
950,1,8654,518,1,2019-10-21
411,1,9066,270,2,2018-10-10
131,1,7983,518,23,2016-04-22
413,1,9066,270,2,2019-09-28
950,1,8761,518,1,2022-02-02
411,1,7983,518,12,2018-05-28
680,1,44,325,1,2021-06-03
680,1,9066,270,2,2017-08-22
825,1,44,325,2,2017-02-20
825,1,4461,203,1,2016-07-12
680,1,44,325,4,2019-02-14
673,1,4161,203,12,2019-12-09
131,1,4461,203,3,2019-09-28
825,1,4161,203,1,2021-07-13
951,1,7983,518,3,2021-01-26
825,1,4461,203,4,2021-01-05
673,1,7983,518,10,2016-08-02
825,1,9066,270,2,2021-04-12
680,1,8761,518,1,2019-12-09
131,1,4161,203,4,2022-03-18
411,1,6437,401,5,2016-01-12
131,1,6437,401,3,2021-07-17
353,2,9066,270,1,2022-02-04
680,1,4859,518,3,2019-11-10
411,1,8761,518,2,2016-02-22
951,1,4859,518,3,2019-07-02
411,1,44,325,1,2021-01-15
353,2,8654,518,3,2020-08-09
673,1,1144,723,7,2021-01-02
951,1,7983,518,3,2018-08-22
353,2,44,325,8,2021-02-26
353,2,9066,270,2,2021-06-05
411,1,44,325,5,2019-10-09
680,1,7983,518,3,2020-09-07
411,1,8761,518,1,2019-07-24
353,2,1144,723,1,2019-03-26
131,1,1144,723,1,2019-12-19
131,1,44,325,2,2017-02-18
131,1,44,325,7,2018-12-24
353,2,4859,518,4,2021-01-28
825,1,4859,518,11,2019-08-08
680,1,4161,203,1,2021-11-17
680,1,6437,401,12,2020-03-12
353,2,6437,401,3,2017-03-07
673,1,4859,518,1,2020-04-10
673,1,9066,270,9,2018-11-10
410,1,8654,518,1,2018-02-05
951,1,1144,723,2,2020-07-27
950,1,44,325,3,2016-08-08
950,1,8654,518,2,2020-10-14
825,1,1144,723,2,2019-09-06
825,1,4461,203,4,2021-12-06
673,1,4859,518,3,2016-09-29
411,1,4461,203,5,2021-09-15
413,1,1144,723,5,2018-10-31
413,1,8654,518,1,2017-10-26
951,1,4859,518,2,2022-03-14
410,1,8761,518,5,2021-05-08
413,1,8761,518,2,2016-10-25
825,1,4461,203,5,2021-09-17
950,1,44,325,1,2017-12-05
353,2,4859,518,2,2021-01-31
131,1,9066,270,1,2019-10-02
673,1,7983,518,5,2022-02-01
673,1,7983,518,5,2019-06-27
353,2,4859,518,1,2020-03-12
131,1,7983,518,2,2019-01-22
353,2,6437,401,1,2016-08-24
413,1,4161,203,2,2018-09-05
410,1,1144,723,4,2017-03-11
411,1,44,325,18,2017-12-31
410,1,8654,518,1,2021-08-12
950,1,7983,518,14,2016-06-18
673,1,1144,723,1,2018-07-06
951,1,1144,723,4,2019-08-26
951,1,8654,518,3,2016-03-22
413,1,7983,518,2,2021-10-26
950,1,9066,270,11,2016-06-25
951,1,4859,518,5,2020-05-23
825,1,6437,401,7,2022-01-21
353,2,6437,401,5,2016-07-03
410,1,9066,270,3,2018-08-04
673,1,4859,518,3,2020-09-01
131,1,4161,203,4,2021-02-27
411,1,7983,518,4,2020-03-25
951,1,1144,723,2,2021-01-25
950,1,4461,203,5,2016-11-02
411,1,4461,203,1,2016-07-11
680,1,8654,518,3,2018-03-16
131,1,4461,203,2,2020-06-25
950,1,4859,518,2,2017-06-16
951,1,44,325,1,2018-12-18
131,1,4161,203,5,2021-01-23
950,1,7983,518,8,2020-04-20
353,2,9066,270,5,2021-04-24
680,1,9066,270,2,2018-10-23
411,1,4859,518,8,2020-08-22
131,1,7983,518,5,2017-03-14
950,1,4859,518,1,2020-11-20
131,1,4859,518,4,2020-02-20
950,1,4161,203,13,2019-08-13
680,1,1144,723,2,2020-05-27
673,1,6437,401,2,2016-09-06
951,1,44,325,2,2019-07-03
673,1,9066,270,2,2020-07-31
410,1,7983,518,22,2020-04-10
680,1,44,325,4,2020-02-17
131,1,8654,518,3,2016-12-03
410,1,4859,518,3,2016-07-27
950,1,7983,518,14,2016-01-15
673,1,4859,518,2,2020-04-24
411,1,7983,518,6,2021-04-27
411,1,44,325,9,2020-12-28
673,1,7983,518,4,2021-09-09
410,1,4161,203,1,2021-09-27
411,1,44,325,3,2017-02-14
680,1,8761,518,3,2020-04-20
680,1,9066,270,6,2016-07-01
673,1,4461,203,1,2019-08-12
411,1,8654,518,1,2016-09-05
680,1,4161,203,2,2017-01-31
673,1,4859,518,3,2018-04-27
825,1,4859,518,1,2020-04-14
410,1,1144,723,1,2020-02-19
950,1,8654,518,4,2021-04-23
680,1,4161,203,6,2022-01-18
410,1,8761,518,1,2017-11-22
673,1,6437,401,11,2020-05-29
680,1,6437,401,1,2018-10-25
353,2,6437,401,2,2018-01-02
825,1,4161,203,4,2018-08-16
410,1,44,325,6,2017-01-07
410,1,9066,270,9,2019-02-23
353,2,1144,723,1,2019-10-31
951,1,9066,270,1,2021-04-12
353,2,44,325,5,2018-12-29
673,1,1144,723,5,2017-07-22
673,1,4161,203,8,2020-01-16
825,1,6437,401,1,2019-05-28
411,1,6437,401,5,2019-05-10
673,1,6437,401,2,2021-02-10
353,2,4461,203,2,2021-05-26
353,2,4859,518,4,2019-03-31
673,1,7983,518,4,2016-08-04
411,1,8761,518,3,2019-07-29
680,1,4859,518,1,2018-11-19
825,1,44,325,5,2021-02-01
950,1,9066,270,1,2021-03-06
411,1,44,325,8,2016-04-19
825,1,8654,518,1,2020-11-13
353,2,7983,518,2,2019-03-15
413,1,44,325,10,2020-02-21
950,1,8761,518,1,2020-04-03
353,2,1144,723,5,2016-09-04
680,1,9066,270,5,2016-02-08
680,1,1144,723,3,2016-08-25
413,1,4161,203,3,2021-03-11
413,1,4461,203,5,2020-08-12
131,1,8761,518,6,2017-02-06
353,2,1144,723,4,2020-04-14
673,1,44,325,2,2016-10-24
951,1,1144,723,2,2020-10-09
131,1,4161,203,6,2021-11-12
673,1,44,325,3,2021-01-20
131,1,4461,203,1,2020-04-04
950,1,8654,518,1,2018-02-09
410,1,6437,401,2,2019-04-23
950,1,44,325,4,2016-06-28
131,1,6437,401,3,2017-07-15
673,1,6437,401,3,2020-06-23
411,1,4859,518,3,2017-08-24
680,1,6437,401,1,2021-07-27
413,1,6437,401,2,2022-03-03
673,1,44,325,3,2017-10-24
413,1,4461,203,2,2019-08-02
410,1,4859,518,6,2018-04-20
410,1,7983,518,13,2016-07-28
353,2,8654,518,3,2019-07-09
413,1,7983,518,6,2020-12-20
131,1,4161,203,3,2016-12-18
413,1,7983,518,6,2020-01-30
950,1,7983,518,25,2016-09-17
673,1,1144,723,4,2017-10-17
673,1,1144,723,9,2018-03-10
673,1,44,325,5,2021-08-27
950,1,8654,518,1,2020-06-13
680,1,4859,518,1,2017-06-27
951,1,4461,203,3,2016-11-21
413,1,9066,270,2,2016-12-17
413,1,8761,518,3,2021-06-19
680,1,4859,518,1,2016-02-08
950,1,4461,203,4,2021-08-31
673,1,4461,203,1,2019-01-24
131,1,7983,518,2,2021-01-06
950,1,8654,518,-1,2019-11-06
413,1,7983,518,5,2020-08-29
680,1,8654,518,2,2016-10-07
131,1,8761,518,2,2017-11-13
411,1,1144,723,2,2017-12-08
673,1,9066,270,3,2017-09-12
673,1,4161,203,7,2017-10-17
411,1,4161,203,-1,2017-02-08
413,1,44,325,5,2021-08-16
131,1,6437,401,1,2017-08-05
950,1,8761,518,2,2019-05-23
131,1,9066,270,1,2020-06-24
825,1,6437,401,8,2017-04-29
353,2,8761,518,1,2016-02-16
411,1,4859,518,1,2018-07-03
353,2,7983,518,2,2021-11-01
680,1,9066,270,10,2017-06-10
131,1,4461,203,1,2020-02-20
131,1,8654,518,1,2017-11-13
410,1,9066,270,5,2017-04-07
673,1,7983,518,25,2018-08-06
131,1,7983,518,4,2021-07-02
673,1,8761,518,2,2017-08-25
410,1,4859,518,2,2017-08-09
951,1,8654,518,2,2016-12-26
353,2,4161,203,2,2021-08-01
673,1,8761,518,1,2017-12-11
411,1,8761,518,4,2018-05-22
951,1,8654,518,1,2017-02-09
411,1,7983,518,2,2020-05-16
413,1,4859,518,7,2019-01-11
353,2,4461,203,2,2018-01-05
825,1,7983,518,2,2020-08-10
